瘤痢,瘤痢疙,老矫,扁柯(∑C),浅加(m/s),老荤(MJ/m2),瘤搁柯档(∑C)
156,堡林,2022-10-24 22:00,9.1,1.7,,6.6
156,堡林,2022-10-24 23:00,8.5,.8,,6
156,堡林,2022-10-25 00:00,8.6,.7,,5.4
156,堡林,2022-10-25 01:00,8.5,.2,,4.9
156,堡林,2022-10-25 02:00,8.1,0,,4.5
156,堡林,2022-10-25 03:00,7.2,.2,,4.2
156,堡林,2022-10-25 04:00,6.3,.9,,4
156,堡林,2022-10-25 05:00,6.5,.9,,3.7
156,堡林,2022-10-25 06:00,5.3,1.1,,3.4
156,堡林,2022-10-25 07:00,4.9,.4,.06,3.3
156,堡林,2022-10-25 08:00,6.4,.5,.34,4.5
156,堡林,2022-10-25 09:00,9.8,.6,1.04,9.3
156,堡林,2022-10-25 10:00,12.2,2.5,1.68,17.1
156,堡林,2022-10-25 11:00,14.2,2.3,2.17,23.8
156,堡林,2022-10-25 12:00,16.1,1.9,2.47,28.9
156,堡林,2022-10-25 13:00,16,2.3,2.52,32
156,堡林,2022-10-25 14:00,17.8,1,2.35,33.8
156,堡林,2022-10-25 15:00,17.4,1.3,1.95,32.1
156,堡林,2022-10-25 16:00,17.6,1.2,1.37,28.3
156,堡林,2022-10-25 17:00,16.5,.8,.72,17.8
156,堡林,2022-10-25 18:00,15,1,.16,13.2
156,堡林,2022-10-25 19:00,13.5,1.6,,11
156,堡林,2022-10-25 20:00,13.1,1.4,,9.4
156,堡林,2022-10-25 21:00,12.4,.6,,8.7
156,堡林,2022-10-25 22:00,11.2,0,,7.6
156,堡林,2022-10-25 23:00,10.4,0,,7
156,堡林,2022-10-26 00:00,9.6,0,,6.5
156,堡林,2022-10-26 01:00,9.5,0,,6.2
156,堡林,2022-10-26 02:00,8.3,.5,,5.8
156,堡林,2022-10-26 03:00,8.2,.8,,5.3
156,堡林,2022-10-26 04:00,8,.6,,5
156,堡林,2022-10-26 05:00,7.8,.5,,4.8
156,堡林,2022-10-26 06:00,7.4,.1,,4.5
156,堡林,2022-10-26 07:00,7.5,.2,.06,4.7
156,堡林,2022-10-26 08:00,9.4,1.3,.32,6
156,堡林,2022-10-26 09:00,12.2,1.4,1.05,11.1
156,堡林,2022-10-26 10:00,14.3,1.2,1.57,18.4
156,堡林,2022-10-26 11:00,17,1.5,2.15,26
156,堡林,2022-10-26 12:00,18.6,1.5,2.22,29.8
156,堡林,2022-10-26 13:00,19.5,.6,2.4,33.8
156,堡林,2022-10-26 14:00,19.4,.7,1.66,30.5
156,堡林,2022-10-26 15:00,19,1.1,1.25,27
156,堡林,2022-10-26 16:00,18.4,1.2,.71,23.4
156,堡林,2022-10-26 17:00,17.6,1,.35,19.6
156,堡林,2022-10-26 18:00,16.1,1,.11,16
156,堡林,2022-10-26 19:00,15.8,.4,,13.9
156,堡林,2022-10-26 20:00,15.1,.8,,12.4
156,堡林,2022-10-26 21:00,14.3,.6,,12.4
156,堡林,2022-10-26 22:00,14,.1,,12.3
156,堡林,2022-10-26 23:00,13.1,.2,,12
156,堡林,2022-10-27 00:00,13.2,.3,,11.5
156,堡林,2022-10-27 01:00,12.9,.1,,11.7
156,堡林,2022-10-27 02:00,12.4,.4,,11.4
156,堡林,2022-10-27 03:00,11.7,.1,,10.6
156,堡林,2022-10-27 04:00,11.3,.2,,10.4
156,堡林,2022-10-27 05:00,10.8,0,,9.5
156,堡林,2022-10-27 06:00,10.6,.7,,9.3
156,堡林,2022-10-27 07:00,10.4,.6,0,8.8
156,堡林,2022-10-27 08:00,10.8,0,.3,8.8
156,堡林,2022-10-27 09:00,13.7,.4,1,11.9
156,堡林,2022-10-27 10:00,16.1,1.7,1.64,20.1
156,堡林,2022-10-27 11:00,18.1,2.7,2.1,26.8
156,堡林,2022-10-27 12:00,19.2,2.2,2.38,31.8
156,堡林,2022-10-27 13:00,20.4,2.3,2.35,34.6
156,堡林,2022-10-27 14:00,21.2,2.3,2.34,35.5
156,堡林,2022-10-27 15:00,21.4,1.7,1.85,33.6
156,堡林,2022-10-27 16:00,20.9,1.5,1.26,28.8
156,堡林,2022-10-27 17:00,19.5,2.5,.62,20.3
156,堡林,2022-10-27 18:00,17.6,1.5,.13,16.1
156,堡林,2022-10-27 19:00,15.9,.7,,13.4
156,堡林,2022-10-27 20:00,14.9,1.7,,12.1
156,堡林,2022-10-27 21:00,14.2,1,,11
156,堡林,2022-10-27 22:00,13.9,1.9,,10.3
156,堡林,2022-10-27 23:00,13.1,1,,9.6
156,堡林,2022-10-28 00:00,12.6,.4,,9.1
156,堡林,2022-10-28 01:00,12,.5,,8.5
156,堡林,2022-10-28 02:00,11.6,.2,,8
156,堡林,2022-10-28 03:00,11.7,.9,,7.9
156,堡林,2022-10-28 04:00,10.4,.5,,7.4
156,堡林,2022-10-28 05:00,10,.8,,7.2
156,堡林,2022-10-28 06:00,9.6,.1,,6.5
156,堡林,2022-10-28 07:00,9.2,0,.05,6.2
156,堡林,2022-10-28 08:00,10.1,0,.28,7.8
156,堡林,2022-10-28 09:00,12.1,0,.88,11.7
156,堡林,2022-10-28 10:00,14.4,.1,1.53,18.8
156,堡林,2022-10-28 11:00,15.8,1.2,1.99,25.4
156,堡林,2022-10-28 12:00,18.5,.9,2.2,30.6
156,堡林,2022-10-28 13:00,20,.7,2.36,34
156,堡林,2022-10-28 14:00,20.6,1.1,2.2,35.2
156,堡林,2022-10-28 15:00,21.1,.8,1.82,33.6
156,堡林,2022-10-28 16:00,20.5,.7,1.27,29.7
156,堡林,2022-10-28 17:00,19.5,.8,.61,20.7
156,堡林,2022-10-28 18:00,17.6,1,.13,16.6
156,堡林,2022-10-28 19:00,16.4,.2,,13.9
156,堡林,2022-10-28 20:00,15.6,.2,,12.4
156,堡林,2022-10-28 21:00,14.4,.5,,11.5
156,堡林,2022-10-28 22:00,13.4,.4,,10.6
156,堡林,2022-10-28 23:00,13.1,.1,,9.8
156,堡林,2022-10-29 00:00,12.6,.4,,9.3
156,堡林,2022-10-29 01:00,12.1,.5,,8.9
156,堡林,2022-10-29 02:00,11.3,0,,8.4
156,堡林,2022-10-29 03:00,11.2,0,,8.2
156,堡林,2022-10-29 04:00,10.8,0,,7.6
156,堡林,2022-10-29 05:00,10.3,0,,7.3
156,堡林,2022-10-29 06:00,10,0,,7.1
156,堡林,2022-10-29 07:00,9.8,.5,.06,7.1
156,堡林,2022-10-29 08:00,10.9,0,.29,9.2
156,堡林,2022-10-29 09:00,13,.3,.76,12.6
156,堡林,2022-10-29 10:00,15.9,.7,1.44,19.6
156,堡林,2022-10-29 11:00,17.5,.3,1.71,24.4
156,堡林,2022-10-29 12:00,18.6,.6,1.61,26.9
156,堡林,2022-10-29 13:00,19.6,.7,1.56,27.4
156,堡林,2022-10-29 14:00,20.6,1,1.61,30.2
156,堡林,2022-10-29 15:00,21.3,1.7,1.86,33.8
156,堡林,2022-10-29 16:00,20.1,1.3,1.05,26.2
156,堡林,2022-10-29 17:00,19.6,1.4,.51,21.7
156,堡林,2022-10-29 18:00,18.3,.5,.13,16.8
156,堡林,2022-10-29 19:00,16.7,.7,,14.3
156,堡林,2022-10-29 20:00,15.6,1.1,,12.7
156,堡林,2022-10-29 21:00,15.4,.4,,11.6
156,堡林,2022-10-29 22:00,14.4,.8,,10.8
156,堡林,2022-10-29 23:00,14,.1,,10.1
156,堡林,2022-10-30 00:00,13.3,.7,,9.5
156,堡林,2022-10-30 01:00,12.5,.5,,9.3
156,堡林,2022-10-30 02:00,11.9,0,,8.8
156,堡林,2022-10-30 03:00,11.6,.5,,8.4
156,堡林,2022-10-30 04:00,10.8,0,,7.8
156,堡林,2022-10-30 05:00,10.6,.1,,7.4
156,堡林,2022-10-30 06:00,10.5,.1,,7.2
156,堡林,2022-10-30 07:00,10.1,.1,.06,7.1
156,堡林,2022-10-30 08:00,10.8,0,.27,8.8
156,堡林,2022-10-30 09:00,14,.4,.86,12.6
156,堡林,2022-10-30 10:00,16.3,2,1.49,19.6
156,堡林,2022-10-30 11:00,18.3,1.8,1.98,26
156,堡林,2022-10-30 12:00,19.8,1.9,2.29,31
156,堡林,2022-10-30 13:00,20.7,1,2.36,34.5
156,堡林,2022-10-30 14:00,21,1.1,2.21,35.7
156,堡林,2022-10-30 15:00,21.2,1.4,1.79,34.2
156,堡林,2022-10-30 16:00,20.9,.8,1.29,30.8
156,堡林,2022-10-30 17:00,20.1,1.2,.68,21.4
156,堡林,2022-10-30 18:00,18.9,2.3,.13,18.4
156,堡林,2022-10-30 19:00,17.6,1.1,,15.7
156,堡林,2022-10-30 20:00,16.8,.8,,13.9
156,堡林,2022-10-30 21:00,16.1,1.2,,13.5
156,堡林,2022-10-30 22:00,15.9,2.1,,14
156,堡林,2022-10-30 23:00,15.6,.8,,14.2
156,堡林,2022-10-31 00:00,15.4,.7,,14.4
156,堡林,2022-10-31 01:00,14.5,.1,,13.3
156,堡林,2022-10-31 02:00,13.6,.8,,11.4
156,堡林,2022-10-31 03:00,12.6,.6,,10.1
156,堡林,2022-10-31 04:00,12.6,0,,10.4
156,堡林,2022-10-31 05:00,12.3,.7,,10.4
156,堡林,2022-10-31 06:00,12.2,.5,,10.9
156,堡林,2022-10-31 07:00,12,.8,.06,10.2
156,堡林,2022-10-31 08:00,12.6,.1,.26,11.5
156,堡林,2022-10-31 09:00,14.3,1.4,.84,14
156,堡林,2022-10-31 10:00,16.3,.9,1.49,20.7
156,堡林,2022-10-31 11:00,17.3,.9,1.98,27.4
156,堡林,2022-10-31 12:00,18.9,1.3,2.23,31.6
156,堡林,2022-10-31 13:00,19.6,.9,2.31,34.5
156,堡林,2022-10-31 14:00,20.2,1.8,2.09,34.7
156,堡林,2022-10-31 15:00,20.5,1.6,1.79,33.2
156,堡林,2022-10-31 16:00,20.4,.9,1.3,30
156,堡林,2022-10-31 17:00,19.4,.6,.59,20.2
156,堡林,2022-10-31 18:00,17.3,1.1,.12,16.6
156,堡林,2022-10-31 19:00,16.2,.5,,14.3
156,堡林,2022-10-31 20:00,15.2,1.2,,12.7
156,堡林,2022-10-31 21:00,14.5,1.5,,12.1
156,堡林,2022-10-31 22:00,14.4,1,,11
156,堡林,2022-10-31 23:00,13.5,.2,,10.2
156,堡林,2022-11-01 00:00,12.8,.3,,9.6
156,堡林,2022-11-01 01:00,12.7,.3,,9.1
156,堡林,2022-11-01 02:00,12.1,.5,,8.8
156,堡林,2022-11-01 03:00,11.1,.1,,8.3
156,堡林,2022-11-01 04:00,11,.1,,7.9
156,堡林,2022-11-01 05:00,10.6,.2,,7.6
156,堡林,2022-11-01 06:00,9.7,.9,,7.3
156,堡林,2022-11-01 07:00,9.4,.9,.05,7.2
156,堡林,2022-11-01 08:00,10.6,1.2,.26,9
156,堡林,2022-11-01 09:00,13.6,.4,.85,13
156,堡林,2022-11-01 10:00,16.2,.5,1.46,19.8
156,堡林,2022-11-01 11:00,18,1.5,1.93,26.4
156,堡林,2022-11-01 12:00,18.4,1,2.01,29.5
156,堡林,2022-11-01 13:00,19.8,1.1,2.24,33.3
156,堡林,2022-11-01 14:00,20.2,1.1,2.08,34.6
156,堡林,2022-11-01 15:00,20.3,2,1.73,32
156,堡林,2022-11-01 16:00,19.5,1.1,1.13,27
156,堡林,2022-11-01 17:00,18.3,1.2,.53,20
156,堡林,2022-11-01 18:00,17,1.7,.11,16.1
156,堡林,2022-11-01 19:00,15.9,.8,,14.1
156,堡林,2022-11-01 20:00,14.6,.8,,12.6
156,堡林,2022-11-01 21:00,14.1,.5,,11
156,堡林,2022-11-01 22:00,13.2,.9,,10.3
156,堡林,2022-11-01 23:00,12.8,1.2,,9.3
156,堡林,2022-11-02 00:00,11.8,1.1,,8.5
156,堡林,2022-11-02 01:00,11.5,1,,8.1
156,堡林,2022-11-02 02:00,11.1,.9,,7.4
156,堡林,2022-11-02 03:00,10.4,1.5,,7.2
156,堡林,2022-11-02 04:00,10.6,.8,,6.7
156,堡林,2022-11-02 05:00,9.3,.7,,6.3
156,堡林,2022-11-02 06:00,9,0,,5.7
156,堡林,2022-11-02 07:00,9,.2,.06,5.4
156,堡林,2022-11-02 08:00,9.1,0,.25,7.2
156,堡林,2022-11-02 09:00,11.8,1.7,.87,11.4
156,堡林,2022-11-02 10:00,14.1,1,1.54,17.8
156,堡林,2022-11-02 11:00,15.6,1.5,1.97,24.3
156,堡林,2022-11-02 12:00,16.7,.8,2.26,29.4
156,堡林,2022-11-02 13:00,18.5,1.4,2.34,32.6
156,堡林,2022-11-02 14:00,19.6,1,2.19,34.4
156,堡林,2022-11-02 15:00,19.4,1,1.82,31.3
156,堡林,2022-11-02 16:00,20,.9,1.21,25.8
156,堡林,2022-11-02 17:00,18.1,.8,.62,16.3
156,堡林,2022-11-02 18:00,16,1.1,.12,12.4
156,堡林,2022-11-02 19:00,14.4,.5,,9.4
156,堡林,2022-11-02 20:00,13,1,,8.5
156,堡林,2022-11-02 21:00,11.7,.1,,6.5
156,堡林,2022-11-02 22:00,10.4,1.5,,5.7
156,堡林,2022-11-02 23:00,10.4,1.2,,5.4
156,堡林,2022-11-03 00:00,9.2,.8,,4.2
156,堡林,2022-11-03 01:00,8.9,.1,,3.4
156,堡林,2022-11-03 02:00,8.2,.2,,2.8
156,堡林,2022-11-03 03:00,7.5,.6,,2.7
156,堡林,2022-11-03 04:00,6.9,.2,,2.1
156,堡林,2022-11-03 05:00,6.2,.3,,2
156,堡林,2022-11-03 06:00,5.7,0,,1.9
156,堡林,2022-11-03 07:00,5.8,0,.05,1.9
156,堡林,2022-11-03 08:00,6.7,0,.26,4.3
156,堡林,2022-11-03 09:00,8.3,0,.72,8.8
156,堡林,2022-11-03 10:00,11,.3,1.25,17.5
156,堡林,2022-11-03 11:00,14.7,1.2,1.99,25.4
156,堡林,2022-11-03 12:00,17.8,1.6,2.06,28.8
156,堡林,2022-11-03 13:00,18.8,1.4,2.25,32
156,堡林,2022-11-03 14:00,19.4,.5,2.07,32.2
156,堡林,2022-11-03 15:00,19.4,1.6,1.69,28.6
156,堡林,2022-11-03 16:00,17.9,1.6,1.06,22.8
156,堡林,2022-11-03 17:00,16.3,1.1,.5,16.2
156,堡林,2022-11-03 18:00,14.7,.6,.09,12.2
156,堡林,2022-11-03 19:00,13.8,.5,,10.4
156,堡林,2022-11-03 20:00,13.1,1.1,,9.4
156,堡林,2022-11-03 21:00,12.6,1.3,,9.5
156,堡林,2022-11-03 22:00,11.8,1.1,,8.7
156,堡林,2022-11-03 23:00,11.7,1,,9.1
156,堡林,2022-11-04 00:00,11.6,1.6,,9.5
156,堡林,2022-11-04 01:00,10.6,.8,,7.8
156,堡林,2022-11-04 02:00,10,1.9,,6.8
156,堡林,2022-11-04 03:00,9.6,2.7,,6.2
156,堡林,2022-11-04 04:00,9.1,2.7,,6.1
156,堡林,2022-11-04 05:00,8.8,2.2,,5.4
156,堡林,2022-11-04 06:00,8.3,2.2,,4.7
156,堡林,2022-11-04 07:00,7.9,2.2,.05,4.4
156,堡林,2022-11-04 08:00,7.6,3.2,.24,5.2
156,堡林,2022-11-04 09:00,8.5,2.8,.9,8.3
156,堡林,2022-11-04 10:00,9.4,1.6,1.52,16.9
156,堡林,2022-11-04 11:00,10.3,1.6,2.01,22.8
156,堡林,2022-11-04 12:00,11.2,2,2.3,26.4
156,堡林,2022-11-04 13:00,11.5,2.2,2.36,28
156,堡林,2022-11-04 14:00,11.7,2.6,2.24,27.4
156,堡林,2022-11-04 15:00,12.1,1.7,1.82,25.4
156,堡林,2022-11-04 16:00,10.8,2.6,1.32,19.5
156,堡林,2022-11-04 17:00,9.7,2.1,.52,11.1
156,堡林,2022-11-04 18:00,8.8,1.6,.11,8
156,堡林,2022-11-04 19:00,8.1,.9,,5.5
156,堡林,2022-11-04 20:00,7.5,1.3,,4.4
156,堡林,2022-11-04 21:00,6.8,1.5,,4.3
156,堡林,2022-11-04 22:00,6.6,1.4,,3
156,堡林,2022-11-04 23:00,5.9,1.2,,2.5
156,堡林,2022-11-05 00:00,5.9,1.1,,2.5
156,堡林,2022-11-05 01:00,5.4,1.3,,2.1
156,堡林,2022-11-05 02:00,5.9,1,,2.3
156,堡林,2022-11-05 03:00,5.3,1.2,,1.4
156,堡林,2022-11-05 04:00,4.9,1.7,,.8
156,堡林,2022-11-05 05:00,4.9,2.3,,.5
156,堡林,2022-11-05 06:00,4.1,2.2,,-.1
156,堡林,2022-11-05 07:00,4.3,2.4,.06,-.2
156,堡林,2022-11-05 08:00,5.8,1.8,.21,1.5
156,堡林,2022-11-05 09:00,8.5,2.8,.95,6.1
156,堡林,2022-11-05 10:00,10.4,1.9,1.57,17
156,堡林,2022-11-05 11:00,12.1,1.9,2.03,24.2
156,堡林,2022-11-05 12:00,14.2,1.9,2.33,28.4
156,堡林,2022-11-05 13:00,13.7,1.9,2.39,29.5
156,堡林,2022-11-05 14:00,15.1,1.7,2.24,29.6
156,堡林,2022-11-05 15:00,14.7,1.9,1.85,26.4
156,堡林,2022-11-05 16:00,13.8,2.3,1.22,21.1
156,堡林,2022-11-05 17:00,12.5,1.8,.63,11.8
156,堡林,2022-11-05 18:00,11.3,1.5,.12,8.4
156,堡林,2022-11-05 19:00,10.3,1.2,,6.1
156,堡林,2022-11-05 20:00,9,1.1,,4.6
156,堡林,2022-11-05 21:00,8,1.2,,3.1
156,堡林,2022-11-05 22:00,7.6,1,,2.6
156,堡林,2022-11-05 23:00,7.4,.7,,2
156,堡林,2022-11-06 00:00,7,.2,,1.5
156,堡林,2022-11-06 01:00,6.1,.4,,1.3
156,堡林,2022-11-06 02:00,5,.3,,1.1
156,堡林,2022-11-06 03:00,4.3,0,,.8
156,堡林,2022-11-06 04:00,4.6,0,,.6
156,堡林,2022-11-06 05:00,4.2,.2,,.5
156,堡林,2022-11-06 06:00,4,0,,.5
156,堡林,2022-11-06 07:00,3.4,0,.06,.3
156,堡林,2022-11-06 08:00,4.5,0,.23,2.5
156,堡林,2022-11-06 09:00,6.6,.5,.83,6.7
156,堡林,2022-11-06 10:00,8.5,.8,1.45,15.9
156,堡林,2022-11-06 11:00,12,1,1.94,23.4
156,堡林,2022-11-06 12:00,14.5,.9,2.22,28.2
156,堡林,2022-11-06 13:00,15.2,1,2.27,30.4
156,堡林,2022-11-06 14:00,16.1,1.3,2.04,29.5
156,堡林,2022-11-06 15:00,16.7,.9,1.61,26.8
156,堡林,2022-11-06 16:00,15.6,1.1,1.03,21
156,堡林,2022-11-06 17:00,14.6,1.4,.51,14
156,堡林,2022-11-06 18:00,13.1,.8,.09,9.9
156,堡林,2022-11-06 19:00,11.4,.7,,7.7
156,堡林,2022-11-06 20:00,11.2,.8,,6.8
156,堡林,2022-11-06 21:00,10.4,.6,,6.1
156,堡林,2022-11-06 22:00,10,.1,,4.9
156,堡林,2022-11-06 23:00,9,0,,4.1
156,堡林,2022-11-07 00:00,8.3,0,,3.5
156,堡林,2022-11-07 01:00,7.9,.5,,3.3
156,堡林,2022-11-07 02:00,7.5,.2,,2.6
156,堡林,2022-11-07 03:00,6.6,.5,,2.5
156,堡林,2022-11-07 04:00,5.5,.2,,2.1
156,堡林,2022-11-07 05:00,5.9,0,,1.9
156,堡林,2022-11-07 06:00,5.6,.6,,1.8
156,堡林,2022-11-07 07:00,5.5,.7,.06,1.9
156,堡林,2022-11-07 08:00,5.9,.2,.2,3.6
156,堡林,2022-11-07 09:00,8.3,.4,.78,7.8
156,堡林,2022-11-07 10:00,10.4,.8,1.37,16.4
156,堡林,2022-11-07 11:00,13.3,.6,1.76,22.7
156,堡林,2022-11-07 12:00,15.4,.6,2.12,28.1
156,堡林,2022-11-07 13:00,16.2,.5,1.98,27.2
156,堡林,2022-11-07 14:00,17.3,.6,1.81,30
156,堡林,2022-11-07 15:00,18.3,1.1,1.62,27.4
156,堡林,2022-11-07 16:00,18.1,.5,1.02,22.4
156,堡林,2022-11-07 17:00,17.1,1.5,.49,14.6
156,堡林,2022-11-07 18:00,15.4,.8,.09,11.4
156,堡林,2022-11-07 19:00,14,.4,,10.1
156,堡林,2022-11-07 20:00,13.2,.2,,7.8
156,堡林,2022-11-07 21:00,12.4,.8,,7
156,堡林,2022-11-07 22:00,11,.4,,5.7
156,堡林,2022-11-07 23:00,10.1,.9,,4.8
156,堡林,2022-11-08 00:00,9.5,.4,,4.2
156,堡林,2022-11-08 01:00,8.7,0,,3.7
156,堡林,2022-11-08 02:00,8.2,0,,3.2
156,堡林,2022-11-08 03:00,7.5,0,,2.7
156,堡林,2022-11-08 04:00,7,0,,2.4
156,堡林,2022-11-08 05:00,6.3,.1,,2.4
156,堡林,2022-11-08 06:00,6.5,0,,2.7
156,堡林,2022-11-08 07:00,6.3,0,.06,2.8
156,堡林,2022-11-08 08:00,7,.6,.2,4.9
156,堡林,2022-11-08 09:00,8.9,.1,.75,9.2
156,堡林,2022-11-08 10:00,11.6,.6,1.35,17.1
156,堡林,2022-11-08 11:00,14.2,.4,1.81,24
156,堡林,2022-11-08 12:00,16.7,.6,2.09,28.8
156,堡林,2022-11-08 13:00,17.5,1.2,2.18,30.8
156,堡林,2022-11-08 14:00,18.9,1,2.03,31.4
156,堡林,2022-11-08 15:00,18.9,.6,1.6,27.8
156,堡林,2022-11-08 16:00,19,.6,1.07,23.6
156,堡林,2022-11-08 17:00,17.7,1.4,.51,15.8
156,堡林,2022-11-08 18:00,16.1,1.1,.1,11.4
156,堡林,2022-11-08 19:00,14.5,.4,,9.6
156,堡林,2022-11-08 20:00,14.1,.5,,8.3
156,堡林,2022-11-08 21:00,12.4,.1,,6.9
156,堡林,2022-11-08 22:00,11.3,.8,,6.1
156,堡林,2022-11-08 23:00,10.7,.3,,5.3
156,堡林,2022-11-09 00:00,10,.4,,4.7
156,堡林,2022-11-09 01:00,9.5,0,,4.3
156,堡林,2022-11-09 02:00,8.9,0,,3.4
156,堡林,2022-11-09 03:00,8.1,0,,2.9
156,堡林,2022-11-09 04:00,7.4,0,,2.2
156,堡林,2022-11-09 05:00,6.5,0,,1.8
156,堡林,2022-11-09 06:00,6,.4,,1.8
156,堡林,2022-11-09 07:00,5.8,.3,,1.5
156,堡林,2022-11-09 08:00,6.6,0,.2,3.4
156,堡林,2022-11-09 09:00,8.7,0,.78,8.1
156,堡林,2022-11-09 10:00,11.2,.8,1.38,16.2
156,堡林,2022-11-09 11:00,13.9,.7,1.84,23.3
156,堡林,2022-11-09 12:00,16.5,.1,2.13,28
156,堡林,2022-11-09 13:00,19.1,0,2.14,30.2
156,堡林,2022-11-09 14:00,18.8,.5,1.83,29.1
156,堡林,2022-11-09 15:00,19,1,1.52,27.3
156,堡林,2022-11-09 16:00,18.9,.8,.94,22.4
156,堡林,2022-11-09 17:00,18,.6,.42,16.3
156,堡林,2022-11-09 18:00,16.6,.6,.09,11.6
156,堡林,2022-11-09 19:00,15,1.2,,9.2
156,堡林,2022-11-09 20:00,13.9,.6,,7.9
156,堡林,2022-11-09 21:00,12.8,.3,,7.1
156,堡林,2022-11-09 22:00,11.9,.1,,6.4
156,堡林,2022-11-09 23:00,11.4,0,,5.7
156,堡林,2022-11-10 00:00,11.2,0,,6.7
156,堡林,2022-11-10 01:00,10.6,.3,,5.8
156,堡林,2022-11-10 02:00,9.8,0,,5.5
156,堡林,2022-11-10 03:00,8.8,0,,4.6
156,堡林,2022-11-10 04:00,9,.1,,4.5
156,堡林,2022-11-10 05:00,9,.1,,6.5
156,堡林,2022-11-10 06:00,8.7,.7,,7
156,堡林,2022-11-10 07:00,9.2,.3,,7.8
156,堡林,2022-11-10 08:00,8.9,.1,.17,7.1
156,堡林,2022-11-10 09:00,11.5,.5,.71,11
156,堡林,2022-11-10 10:00,14.4,.7,1.29,19.1
156,堡林,2022-11-10 11:00,16.6,1.3,1.72,25.8
156,堡林,2022-11-10 12:00,19.8,.8,2.01,30.4
156,堡林,2022-11-10 13:00,20.7,.5,2.09,32.8
156,堡林,2022-11-10 14:00,22,1,1.94,33.1
156,堡林,2022-11-10 15:00,21.9,.5,1.57,30.1
156,堡林,2022-11-10 16:00,20.9,.5,.82,22.9
156,堡林,2022-11-10 17:00,20.5,.5,.43,17.8
156,堡林,2022-11-10 18:00,19.2,.8,.08,14.6
156,堡林,2022-11-10 19:00,17.4,1.1,,12.1
156,堡林,2022-11-10 20:00,16.8,1,,11.6
156,堡林,2022-11-10 21:00,16.1,.9,,10.2
156,堡林,2022-11-10 22:00,14.8,.9,,9.4
156,堡林,2022-11-10 23:00,14.3,.2,,8.8
156,堡林,2022-11-11 00:00,13.7,.3,,8.1
156,堡林,2022-11-11 01:00,12.9,0,,7.5
156,堡林,2022-11-11 02:00,12.3,0,,7.1
156,堡林,2022-11-11 03:00,11.8,0,,6.8
156,堡林,2022-11-11 04:00,11.4,0,,6.6
156,堡林,2022-11-11 05:00,11.5,0,,8.3
156,堡林,2022-11-11 06:00,11.3,.3,,8.4
156,堡林,2022-11-11 07:00,11.4,0,,7.7
156,堡林,2022-11-11 08:00,12.3,0,.2,10.3
156,堡林,2022-11-11 09:00,14.7,.5,.79,15
156,堡林,2022-11-11 10:00,17.9,.3,1.22,21.9
156,堡林,2022-11-11 11:00,19.7,.8,1.74,28.8
156,堡林,2022-11-11 12:00,21.1,.5,1.88,31
156,堡林,2022-11-11 13:00,23.1,2.1,2.11,34.8
156,堡林,2022-11-11 14:00,23.5,1.2,1.93,34.9
156,堡林,2022-11-11 15:00,23,1.1,1.38,31.3
156,堡林,2022-11-11 16:00,22.8,1.6,1,26.9
156,堡林,2022-11-11 17:00,20.9,2.4,.39,19.6
156,堡林,2022-11-11 18:00,19.6,2.3,.08,15.9
156,堡林,2022-11-11 19:00,19.3,1.4,,15.8
156,堡林,2022-11-11 20:00,18.6,1.4,,13.6
156,堡林,2022-11-11 21:00,17.4,0,,12.2
156,堡林,2022-11-11 22:00,16.4,.1,,11.4
156,堡林,2022-11-11 23:00,15.9,0,,10.4
156,堡林,2022-11-12 00:00,15,.1,,10
156,堡林,2022-11-12 01:00,14.4,0,,9.3
156,堡林,2022-11-12 02:00,13.9,.4,,9.1
156,堡林,2022-11-12 03:00,13.6,.2,,8.7
156,堡林,2022-11-12 04:00,13.4,0,,8.5
156,堡林,2022-11-12 05:00,13,.2,,8.6
156,堡林,2022-11-12 06:00,13.1,.2,,9.6
156,堡林,2022-11-12 07:00,13,.2,,9.3
156,堡林,2022-11-12 08:00,13.8,.6,.18,11.1
156,堡林,2022-11-12 09:00,16.5,.1,.69,15.7
156,堡林,2022-11-12 10:00,19.2,.1,1.27,22.5
156,堡林,2022-11-12 11:00,21.6,.9,1.41,29
156,堡林,2022-11-12 12:00,22.7,2.8,1.86,32
156,堡林,2022-11-12 13:00,23.9,2.6,1.43,33
156,堡林,2022-11-12 14:00,23.4,2.4,.94,29.3
156,堡林,2022-11-12 15:00,22.3,4.3,1.16,29.1
156,堡林,2022-11-12 16:00,21.6,2.3,.5,25.2
156,堡林,2022-11-12 17:00,21,2.7,.26,22.3
156,堡林,2022-11-12 18:00,20.4,2.8,.07,20.3
156,堡林,2022-11-12 19:00,20.3,3.2,,19.2
156,堡林,2022-11-12 20:00,20.1,2.9,,18.8
156,堡林,2022-11-12 21:00,20.1,2.8,,18.9
156,堡林,2022-11-12 22:00,19.6,2.4,,18.6
156,堡林,2022-11-12 23:00,18.9,2.5,,18.5
156,堡林,2022-11-13 00:00,18.9,4.6,,18.6
156,堡林,2022-11-13 01:00,19.2,3.5,,18.7
156,堡林,2022-11-13 02:00,18.9,2.5,,18.6
156,堡林,2022-11-13 03:00,15.9,1.9,,17.2
156,堡林,2022-11-13 04:00,14.4,1.8,,15.7
156,堡林,2022-11-13 05:00,13.1,1.4,,14.7
156,堡林,2022-11-13 06:00,12.4,1.9,,13.8
